tweet_id,timestamp,source,text,dog_name,short_urls,dog_stage,dog_score,favorite_count,retweet_count,jpg_url,img_num,dog_breed,confidence,month,day_name
6.936226592513352e+17,2016-06-17 00:05:25,Twitter for iPhone,This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet ,Harold,https://t.co/EVuqdEO66N,,7.0,20275,7445,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,Malamute,0.449298,June,Friday
6.936299752289772e+17,2016-06-16 20:47:36,Twitter for iPhone,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 ,Bentley,https://t.co/vU3tKr4vTn,,11.0,3863,1066,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,Pug,0.841987,June,Thursday
6.936422321512858e+17,2016-06-16 18:26:48,Twitter Web Client,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) ",Beya,https://t.co/qGeVjHSUKH,,13.0,8671,4185,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Scottish Deerhound,0.111893,June,Thursday
6.936478885813125e+17,2016-06-16 01:25:36,Twitter for iPhone,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo ",Kilo,https://t.co/gSmp31Zrsx,puppo,10.0,4624,1366,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1,,0.0,June,Thursday
6.941833738965729e+17,2016-06-14 01:49:03,Vine - Make a Scene,"For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 ",,https://t.co/G4fNhzelDv,doggo,11.0,7744,4011,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1,Pekinese,0.08087000000000001,June,Tuesday
6.942065744710574e+17,2016-06-14 01:24:27,Twitter for iPhone,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 ,Maxaroni,https://t.co/UHvjxm9B0O,,10.0,4878,2245,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Shih-Tzu,0.352547,June,Tuesday
6.943296689425695e+17,2016-06-13 21:16:49,Twitter for iPhone,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet ",,https://t.co/hBTzPmj36Z,pupper,14.0,7916,4382,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,Boxer,0.99006,June,Monday
6.94352839993344e+17,2016-06-13 18:27:32,Twitter for iPhone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand ,Bell,https://t.co/BXIuvkQO9b,,12.0,10812,4319,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Australian Terrier,0.407886,June,Monday
6.943566756549837e+17,2016-06-13 15:59:24,Twitter for iPhone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil ,Phil,https://t.co/ULdPY6CLpq,,11.0,7457,2266,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1,Pomeranian,0.144272,June,Monday
6.946697223784858e+17,2016-06-13 01:06:33,Twitter for iPhone,This is Doug. He's trying to float away. 12/10 you got this Doug ,Doug,https://t.co/bZaHC3lvTL,,12.0,4743,1547,https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2,,0.0,June,Monday
6.949058636859802e+17,2016-06-13 00:22:53,Twitter for iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper ,Edmund,https://t.co/PprXoqZuKY,pupper,8.0,5661,1783,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1,,0.0,June,Monday
6.950510542962115e+17,2016-06-12 00:44:30,Twitter for iPhone,When your crush won't pay attention to you. Both 10/10 tragic af ,,https://t.co/d3LELGVlqu,,10.0,4982,1698,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Boston Bull,0.761454,June,Sunday
6.950643441917215e+17,2016-06-11 21:27:17,Twitter for iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af ,Aqua,https://t.co/rYxJ0UQtbE,pupper,11.0,8945,3144,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1,,0.0,June,Saturday
6.950743281913324e+17,2016-06-11 01:13:51,Twitter for iPhone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup ,Tucker,https://t.co/pXU77HPbJ5,,9.0,4026,937,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Shih-Tzu,0.5101060000000001,June,Saturday
6.950954223485747e+17,2016-06-10 16:19:48,Twitter for iPhone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af ,Theodore,https://t.co/O4iw9NlLaQ,,12.0,9631,3650,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,Papillon,0.227784,June,Friday
6.954094644180419e+17,2016-06-10 00:39:48,Twitter for iPhone,This is just downright precious af. 12/10 for both pupper and doggo ,,https://t.co/o5J479bZUC,"doggo, pupper",12.0,10342,3520,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,Pug,0.997445,June,Friday
6.954464240209183e+17,2016-06-09 19:52:53,Twitter for iPhone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 ,Leo,https://t.co/nt2x3fHaRJ,,10.0,7018,3154,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,Basenji,0.748904,June,Thursday
6.958168273819443e+17,2016-06-08 02:41:38,Twitter for iPhone,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP ",,https://t.co/XAVDNDaVgQ,,14.0,20648,9220,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,1,Pomeranian,0.382234,June,Wednesday
6.964059979806761e+17,2016-06-08 02:09:24,Twitter for iPhone,When the photographer forgets to tell you where to look... 10/10 ,,https://t.co/u1GHWxhC85,,10.0,2727,495,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,Borzoi,0.132845,June,Wednesday
6.964887109012603e+17,2016-06-08 01:45:19,Twitter for iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy ,Chase,https://t.co/0HmBk5sSbW,,9.0,3610,967,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,Briard,0.369063,June,Wednesday
6.967548828633498e+17,2016-06-07 00:36:02,Twitter for iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 ,Nollie,https://t.co/7AKdkCOlMf,,12.0,21898,6719,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,1,Toy Poodle,0.0983781,June,Tuesday
6.968779803757691e+17,2016-06-06 21:32:13,Twitter for iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with ,Rorie,https://t.co/yctnFptdQ1,,10.0,4443,1217,https://pbs.twimg.com/media/CavO0uuWEAE96Ed.jpg,1,,0.0,June,Monday
6.96886256886657e+17,2016-06-06 15:40:26,Twitter for iPhone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well ,Simba,https://t.co/4qiuC0lXq5,,12.0,4138,966,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,1,Kuvasz,0.383941,June,Monday
6.972551059728015e+17,2016-06-05 15:54:48,Twitter for iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle ,Kyle,https://t.co/rRULp7XFnO,,6.0,7887,3309,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Great Dane,0.173989,June,Sunday
6.972593782363996e+17,2016-06-04 23:31:25,Twitter for iPhone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) ,,https://t.co/YcXgHfp1EC,doggo,13.0,75163,52360,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Great Dane,0.999223,June,Saturday
6.972704464299663e+17,2016-06-04 00:08:17,Twitter for iPhone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution ,Charles,https://t.co/EfejX3iRGr,,11.0,4127,1283,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,Toy Poodle,0.880014,June,Saturday
6.974630318827643e+17,2016-06-04 00:01:35,Twitter for iPhone,When a single soap orb changes your entire perception of the universe... 10/10 ,,https://t.co/9eCXpVExJc,,10.0,3661,917,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1,Labrador Retriever,0.999885,June,Saturday
6.97482927769256e+17,2016-06-03 01:07:16,Twitter for iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo ,Bayley,https://t.co/AxSiqAKEKu,puppo,11.0,5575,1759,https://pbs.twimg.com/media/Ca31BTgWwAA4uNU.jpg,1,,0.0,June,Friday
6.975754808206868e+17,2016-06-02 16:10:29,Twitter for iPhone,"""Don't talk to me or my son ever again"" ...10/10 for both ",,https://t.co/s96OYXZIfK,,10.0,3599,955,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,1,Whippet,0.119805,June,Thursday
6.978814625494303e+17,2016-06-01 23:52:28,Twitter for iPhone,This is Storkson. He's wet and sad. 10/10 cheer up pup ,Storkson,https://t.co/nrzvzPuTvC,,10.0,2768,748,https://pbs.twimg.com/media/Ca9feqDUAAA_z7T.jpg,1,,0.0,June,Wednesday
6.979431112013783e+17,2016-06-01 02:00:04,Twitter for iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy ,Remy,https://t.co/EZx0YjPjPK,,10.0,5757,2006,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,Great Dane,0.126924,June,Wednesday
6.981789241200312e+17,2016-05-31 00:49:32,Twitter for iPhone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af ,,https://t.co/CaG9MzD3WT,floofer,13.0,11302,5048,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Chesapeake Bay Retriever,0.351868,May,Tuesday
6.98262614669992e+17,2016-05-30 15:52:33,Twitter for iPhone,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 ,,https://t.co/wvjqSCN6iC,,13.0,16040,8329,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,Italian Greyhound,0.107948,May,Monday
6.985497136966492e+17,2016-05-28 01:18:00,Twitter for iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper ,Rory,https://t.co/e3tfXJLi40,pupper,11.0,4367,1408,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,French Bulldog,0.998544,May,Saturday
6.987034836215235e+17,2016-05-27 01:47:23,Twitter for iPhone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 ,,https://t.co/O1TLuYjsNS,,10.0,8652,3355,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Brittany Spaniel,0.931963,May,Friday
6.989079742622228e+17,2016-05-26 01:47:51,Twitter for iPhone,*faints* 12/10 perfection in pupper form ,,https://t.co/t6TxTwTLEK,pupper,12.0,4397,1237,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,German Short-Haired Pointer,0.983131,May,Thursday
6.99036661657768e+17,2016-05-24 23:47:49,Twitter for iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo ,Kellogg,https://t.co/MRYv7nDPyS,doggo,8.0,3675,993,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,1,Chihuahua,0.222943,May,Tuesday
6.990724052564091e+17,2016-05-24 15:55:00,Twitter for iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper ,Buckley,https://t.co/5bdCpPlno9,pupper,9.0,3428,1092,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Shih-Tzu,0.599587,May,Tuesday
6.990796097746452e+17,2016-05-24 01:02:00,Twitter for iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop ,Jax,https://t.co/9MGouPwQmK,,10.0,2993,572,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,Schipperke,0.667324,May,Tuesday
6.990885798893322e+17,2016-05-23 16:46:51,Twitter for iPhone,This dog is more successful than I will ever be. 13/10 absolute legend ,,https://t.co/BPoaHySYwA,,13.0,13745,7102,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,1,,0.0,May,Monday
6.993234447820472e+17,2016-05-23 16:01:50,Twitter for iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into ,Livvie,https://t.co/qw07vhVHuO,,11.0,2742,608,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,1,Labrador Retriever,0.309696,May,Monday
6.993708703101133e+17,2016-05-23 01:40:38,Vine - Make a Scene,When your friend is turnt af and you're just trying to chill. 10/10 (vid by @presgang) ,,https://t.co/OufVDk23JC,,10.0,1646,451,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,Cairn,0.337557,May,Monday
6.994139087974646e+17,2016-05-21 01:13:53,Twitter for iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af ,Terry,https://t.co/RFToQQI8fJ,,10.0,3926,881,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Samoyed,0.517479,May,Saturday
6.994236718494515e+17,2016-05-21 00:50:46,Twitter for iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently ,Moose,https://t.co/mVfqRdppTL,floofer,10.0,4015,1141,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,Pug,0.99786,May,Saturday
6.994345186677514e+17,2016-05-20 02:18:32,Twitter for iPhone,"""Ello this is dog how may I assist"" ...10/10 ",,https://t.co/jeAENpjH7L,,10.0,3438,1065,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,Golden Retriever,0.836572,May,Friday
6.99779630832685e+17,2016-05-18 00:14:46,Twitter for iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug ,Aldrick,https://t.co/QwiCVLPMNL,,11.0,3855,1003,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,Malinois,0.706038,May,Wednesday
6.998018173922918e+17,2016-05-17 01:00:32,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly ,Kyle,https://t.co/aA2GiTGvlE,doggo,11.0,8832,2838,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,Golden Retriever,0.808978,May,Tuesday
7.000292845939016e+17,2016-05-14 00:49:30,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately ,Solomon,https://t.co/5phLAnGPTP,,12.0,3798,1090,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West Highland White Terrier,0.726571,May,Saturday
7.00062718104105e+17,2016-05-13 16:15:54,Twitter for iPhone,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once ,,https://t.co/yGQI3He3xv,,12.0,4196,1434,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,1,,0.0,May,Friday
7.001675175961641e+17,2016-05-11 15:59:50,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? ,Crystal,https://t.co/WyqNFvEulG,,11.0,3809,1176,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,Beagle,0.16258499999999998,May,Wednesday
7.004620109795e+17,2016-05-11 01:44:07,Twitter for iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her ,Ziva,https://t.co/K7pthJXjWE,,11.0,4180,1182,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,1,Pomeranian,0.110268,May,Wednesday
7.005051384825692e+17,2016-05-11 00:43:55,Twitter for iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet ,Charles,https://t.co/rXvcElhoog,,6.0,5339,2172,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,1,Norwegian Elkhound,0.160205,May,Wednesday
7.007969794340987e+17,2016-05-09 00:11:16,Twitter for iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af ,Pupcasso,https://t.co/f2VUpy4WO0,,13.0,6340,2586,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,1,,0.0,May,Monday
7.008475673456886e+17,2016-05-08 00:59:46,Twitter for iPhone,"""Challenge accepted""
10/10 ",,https://t.co/vNjvr5Bl9u,,10.0,2054,370,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian Ridgeback,0.252514,May,Sunday
7.008903912441037e+17,2016-05-07 01:37:30,Twitter for iPhone,"When you're way too slow for the ""down low"" portion of a high five. 13/10 ",,https://t.co/Cofwoy7Vpq,,13.0,5090,1911,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1,Schipperke,0.122356,May,Saturday
7.012147008817562e+17,2016-05-07 00:59:55,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10 ,Flurpson,https://t.co/XD3ort1PsE,,10.0,3032,757,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,0.615163,May,Saturday
7.01601587219796e+17,2016-05-06 00:53:27,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 ",Enchilada,https://t.co/SiaiTWgsfP,,12.0,3999,1075,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua,0.993661,May,Friday
7.019528166429655e+17,2016-05-05 01:35:26,Twitter for iPhone,This is all I want in my life. 12/10 for super sleepy pupper ,,https://t.co/4RlLA5ObMh,pupper,12.0,4953,1872,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,Toy Poodle,0.33170700000000003,May,Thursday
7.022174464684933e+17,2016-05-04 02:26:00,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in ,Cilantro,https://t.co/yJ26LNuyj5,,12.0,3206,720,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,Golden Retriever,0.242419,May,Wednesday
7.022767488478003e+17,2016-05-03 23:42:26,Twitter for iPhone,Here's a doggo struggling to cope with the winds. 13/10 ,,https://t.co/qv3aUwaouT,doggo,13.0,6431,1962,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,Boston Bull,0.697303,May,Tuesday
7.023211404889252e+17,2016-05-03 15:46:33,Twitter for iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af ,,https://t.co/fUyDIFkBwx,pupper,10.0,4900,1379,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3,West Highland White Terrier,0.769159,May,Tuesday
7.025980997143142e+17,2016-05-02 23:59:09,Twitter for iPhone,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 ,,https://t.co/bbta2Q4URK,,9.0,3324,920,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1,Kelpie,0.219179,May,Monday
7.026711182268252e+17,2016-05-02 16:38:15,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already ,Karll,https://t.co/vXLkvyNQHp,,10.0,4209,1540,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,Bloodhound,0.381227,May,Monday
7.026849421411533e+17,2016-05-02 15:20:13,Vine - Make a Scene,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 ,,https://t.co/BRkhj6tdN0,,11.0,3983,1490,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,Golden Retriever,0.514085,May,Monday
7.02932127499817e+17,2016-05-02 00:43:25,Twitter for iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout ,Sprout,https://t.co/DxlX1yTVYY,,12.0,7496,2738,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,1,,0.0,May,Monday
7.030419496500347e+17,2016-05-01 21:32:40,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 ,Blitz,https://t.co/2AVcJ2BZsy,,10.0,4195,1677,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,1,,0.0,May,Sunday
7.030790502108774e+17,2016-05-01 17:38:46,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress ,Bloop,https://t.co/DWNrPPXgHA,,12.0,3882,1124,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2,Pembroke,0.778503,May,Sunday
7.034072522926735e+17,2016-04-28 16:52:08,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet ,Lola,https://t.co/adQt5a6TZU,,12.0,5646,2009,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,1,,0.0,April,Thursday
7.034250031492506e+17,2016-04-27 22:57:10,Twitter for iPhone,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
",,"⚽️
https://t.co/BHICimO58W",,13.0,1541,703,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,1,Miniature Pinscher,0.292866,April,Wednesday
7.036114863175025e+17,2016-04-26 15:29:30,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you ,Fred,https://t.co/qFqLtudIiD,,12.0,4040,1462,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,Pembroke,0.756441,April,Tuesday
7.036317011179438e+17,2016-04-26 01:26:53,Twitter for iPhone,Nothin better than a doggo and a sunset. 11/10 ,,https://t.co/JlFqOhrHEs,doggo,11.0,2593,725,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,2,,0.0,April,Tuesday
7.037690658447688e+17,2016-04-25 01:12:38,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper ,Ashleigh,https://t.co/nRUaKWnJfH,pupper,10.0,5800,1847,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2,Boxer,0.838994,April,Monday
7.037742387721667e+17,2016-04-24 01:38:33,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it ,Kreggory,https://t.co/XTsZTgilnT,,10.0,4738,1984,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1,Labrador Retriever,0.990119,April,Sunday
7.040548451211428e+17,2016-04-24 01:24:35,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 ",Sarge,https://t.co/pIQEdbBxdL,,10.0,2901,620,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,1,Great Pyrenees,0.6679390000000001,April,Sunday
7.0434732174882e+17,2016-04-23 16:34:28,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of ,Sugar,https://t.co/AhMfUu6Onm,,12.0,4236,1374,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1,Brittany Spaniel,0.0829173,April,Saturday
7.043646455036477e+17,2016-04-23 01:41:59,Twitter for iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af ,Reginald,https://t.co/YgNuDQbv89,,12.0,8435,3347,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,Pembroke,0.980695,April,Saturday
7.0449978572689e+17,2016-04-21 16:00:57,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup ,Jangle,https://t.co/8dNWp1cSEa,,8.0,5761,2110,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1,Chihuahua,0.376541,April,Thursday
7.047611207714652e+17,2016-04-21 02:25:47,Twitter for iPhone,Happy 4/20 from the squad! 13/10 for all ,,https://t.co/eV1diwds8a,,13.0,4493,1764,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,1,Chihuahua,0.100418,April,Thursday
7.048198335532196e+17,2016-04-20 02:30:23,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy ,Schnitzel,https://t.co/qjd0UJKYUY,,12.0,5393,1831,https://pbs.twimg.com/media/CcgF5ovW8AACrEU.jpg,1,,0.0,April,Wednesday
7.04859558691414e+17,2016-04-15 15:44:11,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 ,Oliver,https://t.co/AFzzKqR4tT,pupper,11.0,2748,686,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1,Pug,0.284428,April,Friday
7.048714537249546e+17,2016-04-15 01:26:47,Twitter for iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 ,Archie,https://t.co/0l4I8famYp,,12.0,3400,866,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,1,Norfolk Terrier,0.689504,April,Friday
7.051024396792013e+17,2016-04-14 00:55:25,Twitter for iPhone,Garden's coming in nice this year. 10/10 ,,https://t.co/5Lra3e4rrw,,10.0,4503,1681,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,Collie,0.457672,April,Thursday
7.05223444686889e+17,2016-04-13 23:15:21,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 ,Ralphé,https://t.co/Pb6iMmo0wk,,11.0,6974,2840,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1,Chesapeake Bay Retriever,0.0773733,April,Wednesday
7.052392095447204e+17,2016-04-13 19:59:42,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper ,Derek,https://t.co/BIRRF3bcWH,pupper,10.0,3131,1098,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,Chihuahua,0.15795,April,Wednesday
7.054284276256358e+17,2016-04-13 01:22:10,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort ,Charleson,https://t.co/pRHX8yn9Yu,,9.0,4229,1268,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1,Chihuahua,0.774792,April,Wednesday
7.057865326538834e+17,2016-04-11 15:43:12,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold ,Harnold,https://t.co/S6JHaSMtln,,10.0,5515,2192,https://pbs.twimg.com/media/Cct1G6vVAAI9ZjF.jpg,1,Labrador Retriever,0.14849600000000002,April,Monday
7.059703497882911e+17,2016-04-11 01:41:07,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time ,Lucy,https://t.co/HW50zkcf2R,,10.0,4822,1403,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,Golden Retriever,0.776346,April,Monday
